timestamp,username,active_eye,playback_time_s,video_frame,left_x,left_y,left_z,left_w_mm,left_h_mm,left_area_mm2,right_x,right_y,right_z,right_w_mm,right_h_mm,right_area_mm2
2026-06-15 16:31:16.232,Chong,right,0.033,2,,,,,,,1.3059,-0.3156,8.5617,4.7167,4.7167,13.0532
2026-06-15 16:31:16.263,Chong,right,0.033,2,,,,,,,1.3027,-0.3841,8.5594,4.7119,4.7119,13.0092
2026-06-15 16:31:16.293,Chong,right,0.033,2,,,,,,,1.3240,-0.4629,8.5496,4.7053,4.7053,12.9245
2026-06-15 16:31:16.324,Chong,right,0.033,2,,,,,,,1.3363,-0.4952,8.5403,4.7377,4.7377,12.9828
2026-06-15 16:31:16.355,Chong,right,0.033,2,,,,,,,1.3613,-0.5332,8.5259,4.7828,4.7828,13.1664
2026-06-15 16:31:16.386,Chong,right,0.033,2,,,,,,,1.4231,-0.5191,8.5290,4.7065,4.7065,13.3067
2026-06-15 16:31:16.416,Chong,right,0.033,2,,,,,,,1.4737,-0.4135,8.5228,4.6851,4.6851,13.0851
2026-06-15 16:31:16.447,Chong,right,0.033,2,,,,,,,1.5140,-0.3369,8.5224,4.6504,4.6504,13.1120
2026-06-15 16:31:16.477,Chong,right,0.033,2,,,,,,,1.6364,-0.2275,8.4967,4.7322,4.7322,13.3673
2026-06-15 16:31:16.508,Chong,right,0.033,2,,,,,,,1.8226,-0.0750,8.4617,4.7130,4.7130,13.4119
2026-06-15 16:31:16.538,Chong,right,0.017,1,,,,,,,1.8743,0.0035,8.4171,4.7176,4.7176,13.4299
2026-06-15 16:31:16.568,Chong,right,0.050,3,,,,,,,1.9675,0.1553,8.3530,4.7035,4.7035,13.4126
2026-06-15 16:31:16.599,Chong,right,0.083,5,,,,,,,1.9647,0.3109,8.2874,4.6532,4.6532,13.3201
2026-06-15 16:31:16.630,Chong,right,0.100,6,,,,,,,1.8816,0.4268,8.2468,4.6657,4.6657,13.0174
2026-06-15 16:31:16.660,Chong,right,0.133,8,,,,,,,1.7515,0.5012,8.2258,4.6112,4.6112,12.7823
2026-06-15 16:31:16.691,Chong,right,0.167,10,,,,,,,1.6826,0.5213,8.2281,4.5880,4.5880,12.6077
2026-06-15 16:31:16.722,Chong,right,0.200,12,,,,,,,1.6235,0.4341,8.2561,4.5174,4.5174,12.1601
2026-06-15 16:31:16.752,Chong,right,0.233,14,,,,,,,1.6902,0.2430,8.2823,4.4735,4.4735,11.8463
2026-06-15 16:31:16.783,Chong,right,0.250,15,,,,,,,1.7595,-0.0005,8.3041,4.4815,4.4815,11.7063
2026-06-15 16:31:16.814,Chong,right,0.283,17,,,,,,,1.6849,-0.1727,8.3643,4.4061,4.4061,11.4134
2026-06-15 16:31:16.844,Chong,right,0.317,19,,,,,,,1.6201,-0.2532,8.4077,4.3862,4.3862,11.2845
2026-06-15 16:31:16.875,Chong,right,0.350,21,,,,,,,1.5310,-0.3832,8.4872,4.3932,4.3932,11.1767
2026-06-15 16:31:16.905,Chong,right,0.383,23,,,,,,,1.2121,-0.4256,8.5123,4.3383,4.3383,10.6705
2026-06-15 16:31:16.936,Chong,right,0.417,25,,,,,,,0.8822,-0.4096,8.4945,4.3114,4.3114,10.2564
2026-06-15 16:31:16.966,Chong,right,0.450,27,,,,,,,0.8016,-0.4079,8.4794,4.2996,4.2996,10.1145
2026-06-15 16:31:16.997,Chong,right,0.467,28,,,,,,,0.7254,-0.3391,8.4528,4.3059,4.3059,10.0064
2026-06-15 16:31:17.027,Chong,right,0.500,30,,,,,,,0.6996,-0.3195,8.4467,4.3200,4.3200,9.9717
2026-06-15 16:31:17.058,Chong,right,0.533,32,,,,,,,0.7229,-0.2960,8.3947,4.2858,4.2858,9.9267
2026-06-15 16:31:17.088,Chong,right,0.567,34,,,,,,,0.7244,-0.3375,8.3434,4.3632,4.3632,10.2387
2026-06-15 16:31:17.119,Chong,right,0.600,36,,,,,,,0.7345,-0.3320,8.3215,4.4394,4.4394,10.6167
2026-06-15 16:31:17.149,Chong,right,0.617,37,,,,,,,0.7454,-0.3581,8.3055,4.4970,4.4970,10.9367
2026-06-15 16:31:17.180,Chong,right,0.650,39,,,,,,,0.7710,-0.3716,8.2963,4.5277,4.5277,11.0146
2026-06-15 16:31:17.210,Chong,right,0.683,41,,,,,,,0.7470,-0.3605,8.2887,4.5652,4.5652,11.1932
2026-06-15 16:31:17.241,Chong,right,0.717,43,,,,,,,0.7058,-0.3534,8.3031,4.6163,4.6163,11.3480
2026-06-15 16:31:17.272,Chong,right,0.750,45,,,,,,,0.7238,-0.3435,8.3197,4.5848,4.5848,11.4440
2026-06-15 16:31:17.302,Chong,right,0.783,47,,,,,,,0.7654,-0.3269,8.3092,4.5547,4.5547,11.3335
2026-06-15 16:31:17.333,Chong,right,0.817,49,,,,,,,0.8331,-0.3106,8.2818,4.6325,4.6325,11.6869
2026-06-15 16:31:17.363,Chong,right,0.833,50,,,,,,,0.9220,-0.3137,8.2423,4.6043,4.6043,11.8446
2026-06-15 16:31:17.394,Chong,right,0.867,52,,,,,,,0.9979,-0.2932,8.1860,4.5873,4.5873,11.9091
2026-06-15 16:31:17.424,Chong,right,0.900,54,,,,,,,1.0207,-0.2789,8.1617,4.6060,4.6060,12.0477
2026-06-15 16:31:17.455,Chong,right,0.933,56,,,,,,,1.0872,-0.2406,8.1354,4.5934,4.5934,12.2298
2026-06-15 16:31:17.485,Chong,right,0.967,58,,,,,,,1.0919,-0.1894,8.1442,4.6548,4.6548,12.4626
2026-06-15 16:31:17.516,Chong,right,1.000,60,,,,,,,1.0809,-0.1286,8.1692,4.6510,4.6510,12.4682
2026-06-15 16:31:17.547,Chong,right,1.017,61,,,,,,,1.0667,-0.1005,8.1717,4.6872,4.6872,12.5069
2026-06-15 16:31:17.577,Chong,right,1.050,63,,,,,,,1.0717,-0.1070,8.1436,4.7030,4.7030,12.6513
2026-06-15 16:31:17.608,Chong,right,1.083,65,,,,,,,1.0778,-0.1043,8.1175,4.7194,4.7194,12.7166
2026-06-15 16:31:17.638,Chong,right,1.117,67,,,,,,,1.1152,-0.0658,8.0794,4.7689,4.7689,12.8910
2026-06-15 16:31:17.669,Chong,right,1.150,69,,,,,,,1.1426,-0.0589,8.0783,4.7735,4.7735,13.0150
2026-06-15 16:31:17.700,Chong,right,1.183,71,,,,,,,1.1846,-0.0618,8.0926,4.6916,4.6916,12.9951
2026-06-15 16:31:17.731,Chong,right,1.200,72,,,,,,,1.1933,-0.0523,8.0890,4.6565,4.6565,12.7311
2026-06-15 16:31:17.761,Chong,right,1.233,74,,,,,,,1.2135,-0.0905,8.0829,4.6138,4.6138,12.5785
2026-06-15 16:31:17.793,Chong,right,1.267,76,,,,,,,1.2199,-0.1786,8.0606,4.7289,4.7289,12.6435
2026-06-15 16:31:17.824,Chong,right,1.300,78,,,,,,,1.2414,-0.1754,8.0172,4.7397,4.7397,12.7256
2026-06-15 16:31:17.854,Chong,right,1.333,80,,,,,,,1.2592,-0.1432,7.9813,4.7340,4.7340,12.7787
2026-06-15 16:31:17.884,Chong,right,1.367,82,,,,,,,1.2342,-0.1640,7.9630,4.7314,4.7314,12.7293
2026-06-15 16:31:17.915,Chong,right,1.383,83,,,,,,,1.1985,-0.2757,7.9654,4.7068,4.7068,12.8030
2026-06-15 16:31:17.945,Chong,right,1.417,85,,,,,,,0.9221,-0.3167,7.9879,4.7354,4.7354,12.8017
2026-06-15 16:31:17.976,Chong,right,1.450,87,,,,,,,0.7095,-0.3106,7.9954,4.8079,4.8079,12.6029
2026-06-15 16:31:18.006,Chong,right,1.483,89,,,,,,,0.5525,-0.3264,8.0001,4.8436,4.8436,12.4854
2026-06-15 16:31:18.037,Chong,right,1.517,91,,,,,,,0.5525,-0.3264,8.0001,4.8436,4.8436,12.4854
2026-06-15 16:31:18.068,Chong,right,1.550,93,,,,,,,0.4242,-0.3756,8.0055,4.8891,4.8891,12.4432
2026-06-15 16:31:18.098,Chong,right,1.567,94,,,,,,,0.3615,-0.4240,7.9984,4.9353,4.9353,12.3135
2026-06-15 16:31:18.129,Chong,right,1.600,96,,,,,,,0.3473,-0.4652,7.9949,4.9330,4.9330,12.2839
2026-06-15 16:31:18.159,Chong,right,1.633,98,,,,,,,0.3021,-0.5584,8.0241,4.9581,4.9581,12.3415
2026-06-15 16:31:18.190,Chong,right,1.667,100,,,,,,,0.2772,-0.6043,8.0409,4.9350,4.9350,12.2491
2026-06-15 16:31:18.221,Chong,right,1.700,102,,,,,,,0.2010,-0.6613,8.0533,4.9302,4.9302,12.1840
2026-06-15 16:31:18.252,Chong,right,1.733,104,,,,,,,0.1788,-0.6563,8.0518,4.8546,4.8546,12.0655
2026-06-15 16:31:18.283,Chong,right,1.750,105,,,,,,,0.1861,-0.6473,8.0429,4.8421,4.8421,12.0449
2026-06-15 16:31:18.314,Chong,right,1.783,107,,,,,,,0.3466,-0.6339,8.0342,4.8427,4.8427,12.1416
2026-06-15 16:31:18.344,Chong,right,1.817,109,,,,,,,0.6331,-0.5938,7.9991,4.7953,4.7953,12.3779
2026-06-15 16:31:18.375,Chong,right,1.850,111,,,,,,,0.8852,-0.5742,7.9690,4.7770,4.7770,12.6895
2026-06-15 16:31:18.405,Chong,right,1.883,113,,,,,,,1.0995,-0.6102,7.9337,4.7497,4.7497,12.9663
2026-06-15 16:31:18.436,Chong,right,1.917,115,,,,,,,1.2936,-0.6847,7.9046,4.7718,4.7718,13.2474
2026-06-15 16:31:18.467,Chong,right,1.950,117,,,,,,,1.4283,-0.7299,7.8970,4.7663,4.7663,13.2059
2026-06-15 16:31:18.497,Chong,right,1.967,118,,,,,,,1.6179,-0.8236,7.8864,4.7427,4.7427,13.2246
2026-06-15 16:31:18.527,Chong,right,2.000,120,,,,,,,1.8144,-0.8499,7.8945,4.6954,4.6954,13.4417
2026-06-15 16:31:18.558,Chong,right,2.033,122,,,,,,,1.9943,-0.8601,7.9251,4.5896,4.5896,13.3921
2026-06-15 16:31:18.589,Chong,right,2.067,124,,,,,,,2.0850,-0.8868,7.9365,4.5667,4.5667,13.4797
2026-06-15 16:31:18.620,Chong,right,2.100,126,,,,,,,2.2512,-0.9586,7.9103,4.5039,4.5039,13.6986
2026-06-15 16:31:18.651,Chong,right,2.133,128,,,,,,,2.4155,-1.0089,7.8694,4.5366,4.5366,13.8182
2026-06-15 16:31:18.682,Chong,right,2.150,129,,,,,,,2.5553,-1.0344,7.8621,4.6611,4.6611,14.1527
2026-06-15 16:31:18.712,Chong,right,2.183,131,,,,,,,2.6316,-1.0521,7.8610,4.6980,4.6980,14.2362
2026-06-15 16:31:18.743,Chong,right,2.217,133,,,,,,,2.7695,-1.0433,7.8708,4.6789,4.6789,14.4885
2026-06-15 16:31:18.773,Chong,right,2.250,135,,,,,,,2.7210,-1.0210,7.8989,4.6833,4.6833,14.6001
2026-06-15 16:31:18.804,Chong,right,2.283,137,,,,,,,2.5866,-0.9993,7.9029,4.7228,4.7228,14.5070
2026-06-15 16:31:18.834,Chong,right,2.317,139,,,,,,,2.4944,-0.9157,7.9342,4.5678,4.5678,14.0899
2026-06-15 16:31:18.865,Chong,right,2.333,140,,,,,,,2.3601,-0.8813,7.9698,4.5701,4.5701,13.9046
2026-06-15 16:31:18.896,Chong,right,2.367,142,,,,,,,2.1917,-0.8794,8.0194,4.6206,4.6206,13.8154
2026-06-15 16:31:18.926,Chong,right,2.400,144,,,,,,,2.1264,-0.8574,8.0494,4.6048,4.6048,13.7338
2026-06-15 16:31:18.957,Chong,right,2.433,146,,,,,,,1.7342,-0.8606,8.1084,4.6980,4.6980,13.4110
2026-06-15 16:31:18.987,Chong,right,2.467,148,,,,,,,1.3993,-0.8617,8.1817,4.7737,4.7737,13.2490
2026-06-15 16:31:19.018,Chong,right,2.500,150,,,,,,,1.2109,-0.8739,8.2571,4.7987,4.7987,13.0378
2026-06-15 16:31:19.048,Chong,right,2.517,151,,,,,,,1.0640,-0.8993,8.2975,4.7212,4.7212,12.7466
2026-06-15 16:31:19.079,Chong,right,2.550,153,,,,,,,0.9955,-0.9157,8.3222,4.7288,4.7288,12.6873
2026-06-15 16:31:19.109,Chong,right,2.583,155,,,,,,,0.9000,-0.9513,8.3654,4.7040,4.7040,12.6705
2026-06-15 16:31:19.140,Chong,right,2.617,157,,,,,,,0.8226,-0.9598,8.4044,4.6450,4.6450,12.3555
2026-06-15 16:31:19.171,Chong,right,2.650,159,,,,,,,0.7323,-0.9762,8.4507,4.6749,4.6749,12.4022
2026-06-15 16:31:19.201,Chong,right,2.683,161,,,,,,,0.6857,-1.0351,8.4835,4.5910,4.5910,12.0672
2026-06-15 16:31:19.232,Chong,right,2.700,162,,,,,,,0.6614,-1.0546,8.5002,4.5790,4.5790,12.0776
2026-06-15 16:31:19.262,Chong,right,2.733,164,,,,,,,0.6748,-1.0649,8.5134,4.6080,4.6080,12.0285
2026-06-15 16:31:19.294,Chong,right,2.767,166,,,,,,,0.8363,-1.0490,8.5160,4.6253,4.6253,12.1987
2026-06-15 16:31:19.324,Chong,right,2.800,168,,,,,,,0.9089,-1.0376,8.5135,4.6170,4.6170,12.1148
2026-06-15 16:31:19.354,Chong,right,2.833,170,,,,,,,1.0054,-1.0109,8.5078,4.6154,4.6154,12.1782
2026-06-15 16:31:19.385,Chong,right,2.867,172,,,,,,,1.0668,-0.9413,8.4920,4.6828,4.6828,12.3595
2026-06-15 16:31:19.415,Chong,right,2.883,173,,,,,,,1.1410,-0.8986,8.4712,4.6793,4.6793,12.5833
2026-06-15 16:31:19.446,Chong,right,2.917,175,,,,,,,1.2140,-0.8580,8.4352,4.6595,4.6595,12.6817
2026-06-15 16:31:19.476,Chong,right,2.950,177,,,,,,,1.3074,-0.8520,8.3924,4.6199,4.6199,12.7226
2026-06-15 16:31:19.507,Chong,right,2.983,179,,,,,,,1.3530,-0.8558,8.3658,4.6069,4.6069,12.7670
2026-06-15 16:31:19.537,Chong,right,3.017,181,,,,,,,1.4316,-0.8415,8.3216,4.6694,4.6694,12.9604
2026-06-15 16:31:19.568,Chong,right,3.050,183,,,,,,,1.4761,-0.8165,8.2946,4.7513,4.7513,13.0753
2026-06-15 16:31:19.598,Chong,right,3.067,184,,,,,,,1.5119,-0.8117,8.2795,4.7211,4.7211,13.0701
2026-06-15 16:31:19.629,Chong,right,3.100,186,,,,,,,1.5724,-0.8427,8.2566,4.6705,4.6705,13.1776
2026-06-15 16:31:19.659,Chong,right,3.133,188,,,,,,,1.5806,-0.8356,8.2553,4.6516,4.6516,13.1870
2026-06-15 16:31:19.690,Chong,right,3.167,190,,,,,,,1.5996,-0.8325,8.2622,4.6523,4.6523,13.2533
2026-06-15 16:31:19.720,Chong,right,3.200,192,,,,,,,1.6454,-0.8421,8.2549,4.6156,4.6156,13.2224
2026-06-15 16:31:19.751,Chong,right,3.233,194,,,,,,,1.6740,-0.8069,8.2456,4.6316,4.6316,13.1937
2026-06-15 16:31:19.781,Chong,right,3.250,195,,,,,,,1.6882,-0.7812,8.2510,4.6427,4.6427,13.2270
2026-06-15 16:31:19.812,Chong,right,3.283,197,,,,,,,1.7209,-0.7402,8.2701,4.6420,4.6420,13.2604
2026-06-15 16:31:19.842,Chong,right,3.317,199,,,,,,,1.7803,-0.7158,8.2760,4.6416,4.6416,13.0723
2026-06-15 16:31:19.873,Chong,right,3.350,201,,,,,,,1.8062,-0.6965,8.2861,4.6418,4.6418,13.0542
2026-06-15 16:31:19.904,Chong,right,3.383,203,,,,,,,1.8128,-0.6869,8.2904,4.6445,4.6445,13.0127
2026-06-15 16:31:19.934,Chong,right,3.417,205,,,,,,,1.8272,-0.6848,8.2972,4.6234,4.6234,13.0363
2026-06-15 16:31:19.964,Chong,right,3.433,206,,,,,,,1.8204,-0.7128,8.3447,4.6577,4.6577,13.5129
2026-06-15 16:31:19.995,Chong,right,3.467,208,,,,,,,1.8403,-0.7085,8.3977,4.6620,4.6620,13.7184
2026-06-15 16:31:20.026,Chong,right,3.500,210,,,,,,,1.8270,-0.7174,8.4478,4.8103,4.8103,13.8791
2026-06-15 16:31:20.056,Chong,right,3.533,212,,,,,,,1.8276,-0.7001,8.4573,4.7627,4.7627,13.6780
2026-06-15 16:31:20.087,Chong,right,3.567,214,,,,,,,1.8265,-0.6911,8.4544,4.7125,4.7125,13.5662
2026-06-15 16:31:20.117,Chong,right,3.600,216,,,,,,,1.8028,-0.6973,8.4523,4.7184,4.7184,13.5613
2026-06-15 16:31:20.148,Chong,right,3.617,217,,,,,,,1.7874,-0.7278,8.4640,4.7420,4.7420,13.7390
2026-06-15 16:31:20.178,Chong,right,3.650,219,,,,,,,1.7810,-0.7760,8.4846,4.7368,4.7368,13.7485
2026-06-15 16:31:20.209,Chong,right,3.683,221,,,,,,,1.7746,-0.8212,8.4968,4.7990,4.7990,13.7991
2026-06-15 16:31:20.239,Chong,right,3.717,223,,,,,,,1.8060,-0.8269,8.5122,4.7713,4.7713,13.7603
2026-06-15 16:31:20.270,Chong,right,3.750,225,,,,,,,1.8352,-0.8472,8.5020,4.7635,4.7635,13.5702
2026-06-15 16:31:20.300,Chong,right,3.767,226,,,,,,,1.8614,-0.8559,8.4796,4.7063,4.7063,13.5436
2026-06-15 16:31:20.331,Chong,right,3.800,228,,,,,,,1.8923,-0.8390,8.4918,4.6858,4.6858,13.6689
2026-06-15 16:31:20.362,Chong,right,3.833,230,,,,,,,1.8835,-0.8148,8.5034,4.6536,4.6536,13.7328
2026-06-15 16:31:20.392,Chong,right,3.867,232,,,,,,,1.8699,-0.8035,8.5092,4.6699,4.6699,13.7981
2026-06-15 16:31:20.422,Chong,right,3.900,234,,,,,,,1.8599,-0.7914,8.5084,4.7117,4.7117,13.7997
2026-06-15 16:31:20.453,Chong,right,3.933,236,,,,,,,1.8538,-0.7764,8.5115,4.7528,4.7528,13.8470
2026-06-15 16:31:20.483,Chong,right,3.967,238,,,,,,,1.8541,-0.8018,8.5001,4.7776,4.7776,13.8188
2026-06-15 16:31:20.514,Chong,right,3.983,239,,,,,,,1.8425,-0.8281,8.4918,4.7866,4.7866,13.8545
2026-06-15 16:31:20.545,Chong,right,4.017,241,,,,,,,1.9065,-0.8349,8.5140,4.7186,4.7186,13.8480
2026-06-15 16:31:20.576,Chong,right,4.050,243,,,,,,,1.9297,-0.8386,8.5453,4.6844,4.6844,13.9045
2026-06-15 16:31:20.606,Chong,right,4.083,245,,,,,,,1.9200,-0.8575,8.5555,4.7077,4.7077,13.8919
2026-06-15 16:31:20.637,Chong,right,4.117,247,,,,,,,1.8943,-0.8873,8.5526,4.7289,4.7289,13.9213
2026-06-15 16:31:20.667,Chong,right,4.150,249,,,,,,,1.8745,-0.9012,8.5336,4.7881,4.7881,13.9707
2026-06-15 16:31:20.698,Chong,right,4.167,250,,,,,,,1.8650,-0.9097,8.5223,4.7977,4.7977,13.9152
2026-06-15 16:31:20.729,Chong,right,4.200,252,,,,,,,1.8551,-0.9222,8.5092,4.8161,4.8161,13.7836
2026-06-15 16:31:20.759,Chong,right,4.233,254,,,,,,,1.8487,-0.9102,8.5216,4.7679,4.7679,13.7022
2026-06-15 16:31:20.790,Chong,right,4.267,256,,,,,,,1.8080,-0.8977,8.5255,4.7377,4.7377,13.5728
2026-06-15 16:31:20.820,Chong,right,4.300,258,,,,,,,1.7998,-0.9010,8.5342,4.6806,4.6806,13.5131
2026-06-15 16:31:20.851,Chong,right,4.333,260,,,,,,,1.7420,-0.9237,8.5449,4.6687,4.6687,13.4301
2026-06-15 16:31:20.882,Chong,right,4.350,261,,,,,,,1.6734,-0.9401,8.5629,4.7140,4.7140,13.5641
2026-06-15 16:31:20.912,Chong,right,4.383,263,,,,,,,1.6118,-0.9575,8.5980,4.7576,4.7576,13.7020
2026-06-15 16:31:20.942,Chong,right,4.417,265,,,,,,,1.5919,-0.9567,8.6355,4.7409,4.7409,13.7210
2026-06-15 16:31:20.973,Chong,right,4.450,267,,,,,,,1.5537,-0.9509,8.6135,4.7316,4.7316,13.6734
2026-06-15 16:31:21.003,Chong,right,4.483,269,,,,,,,1.6160,-0.5106,8.5117,4.0598,4.0598,12.3085
2026-06-15 16:31:21.034,Chong,right,4.517,271,,,,,,,1.9212,-0.3675,4.7937,0.0000,0.0000,0.0000
2026-06-15 16:31:21.065,Chong,right,4.533,272,,,,,,,1.9212,-0.3675,4.7937,0.0000,0.0000,0.0000
2026-06-15 16:31:21.095,Chong,right,4.567,274,,,,,,,1.9212,-0.3675,4.7937,0.0000,0.0000,0.0000
2026-06-15 16:31:21.126,Chong,right,4.600,276,,,,,,,1.9212,-0.3675,4.7937,0.0000,0.0000,0.0000
2026-06-15 16:31:21.156,Chong,right,4.633,278,,,,,,,1.2214,-0.9273,8.3828,4.6130,4.6130,13.2290
2026-06-15 16:31:21.187,Chong,right,4.667,280,,,,,,,1.2006,-0.8993,8.4316,4.5772,4.5772,13.1529
2026-06-15 16:31:21.217,Chong,right,4.700,282,,,,,,,1.0807,-0.8694,8.5150,4.6994,4.6994,13.3084
2026-06-15 16:31:21.248,Chong,right,4.717,283,,,,,,,0.9899,-0.8296,8.5974,4.7786,4.7786,13.1790
2026-06-15 16:31:21.279,Chong,right,4.750,285,,,,,,,0.9500,-0.8169,8.6400,4.7881,4.7881,13.0742
2026-06-15 16:31:21.314,Chong,right,4.783,287,,,,,,,0.8902,-0.7971,8.7087,4.7795,4.7795,12.9145
2026-06-15 16:31:21.344,Chong,right,4.817,289,,,,,,,0.8567,-0.7347,8.7687,4.8224,4.8224,12.9837
2026-06-15 16:31:21.375,Chong,right,4.850,291,,,,,,,0.7708,-0.7201,8.8205,4.8369,4.8369,12.8569
2026-06-15 16:31:21.405,Chong,right,4.883,293,,,,,,,0.6412,-0.7095,8.8934,4.8545,4.8545,12.8462
2026-06-15 16:31:21.436,Chong,right,4.917,295,,,,,,,0.6001,-0.6970,8.9302,4.8429,4.8429,12.7864
2026-06-15 16:31:21.467,Chong,right,4.950,297,,,,,,,0.5093,-0.6728,8.9710,4.7968,4.7968,12.5961
2026-06-15 16:31:21.497,Chong,right,4.967,298,,,,,,,0.4414,-0.6739,8.9887,4.8037,4.8037,12.4101
2026-06-15 16:31:21.528,Chong,right,5.000,300,,,,,,,0.3644,-0.6745,9.0170,4.7839,4.7839,12.2842
2026-06-15 16:31:21.558,Chong,right,5.033,302,,,,,,,0.3430,-0.6711,9.0322,4.7771,4.7771,12.2057
2026-06-15 16:31:21.589,Chong,right,5.067,304,,,,,,,0.3076,-0.6732,9.0621,4.6937,4.6937,12.1180
2026-06-15 16:31:21.619,Chong,right,5.100,306,,,,,,,0.2794,-0.6574,9.0990,4.7140,4.7140,12.2332
2026-06-15 16:31:21.649,Chong,right,5.133,308,,,,,,,0.2787,-0.6366,9.1106,4.7155,4.7155,12.1676
2026-06-15 16:31:21.680,Chong,right,5.150,309,,,,,,,0.2576,-0.6157,9.1264,4.7926,4.7926,12.2341
2026-06-15 16:31:21.711,Chong,right,5.183,311,,,,,,,0.2522,-0.5987,9.1158,4.8163,4.8163,12.2187
2026-06-15 16:31:21.741,Chong,right,5.217,313,,,,,,,0.2503,-0.5914,9.1056,4.7829,4.7829,12.1872
2026-06-15 16:31:21.772,Chong,right,5.250,315,,,,,,,0.2490,-0.5841,9.0900,4.7820,4.7820,12.1275
2026-06-15 16:31:21.803,Chong,right,5.283,317,,,,,,,0.2531,-0.5962,9.0944,4.7554,4.7554,12.2415
2026-06-15 16:31:21.834,Chong,right,5.317,319,,,,,,,0.2271,-0.6053,9.1057,4.7760,4.7760,12.2805
2026-06-15 16:31:21.865,Chong,right,5.333,320,,,,,,,0.1875,-0.6221,9.1106,4.7684,4.7684,12.2312
2026-06-15 16:31:21.895,Chong,right,5.367,322,,,,,,,0.1566,-0.6670,9.1155,4.7855,4.7855,12.0099
2026-06-15 16:31:21.925,Chong,right,5.400,324,,,,,,,0.1318,-0.6893,9.1186,4.8175,4.8175,11.9753
2026-06-15 16:31:21.956,Chong,right,5.433,326,,,,,,,0.0708,-0.7151,9.1326,4.8814,4.8814,11.9803
2026-06-15 16:31:21.987,Chong,right,5.467,328,,,,,,,0.0399,-0.7212,9.1451,4.9339,4.9339,12.0470
2026-06-15 16:31:22.017,Chong,right,5.500,330,,,,,,,-0.0139,-0.7121,9.1813,4.9026,4.9026,11.9434
2026-06-15 16:31:22.048,Chong,right,5.517,331,,,,,,,-0.0278,-0.7120,9.1867,4.8900,4.8900,11.9125
2026-06-15 16:31:22.079,Chong,right,5.550,333,,,,,,,-0.0721,-0.7083,9.1917,4.8926,4.8926,11.8743
2026-06-15 16:31:22.110,Chong,right,5.583,335,,,,,,,-0.1680,-0.6856,9.1874,4.8859,4.8859,11.7431
2026-06-15 16:31:22.140,Chong,right,5.617,337,,,,,,,-0.2001,-0.6662,9.1787,4.8528,4.8528,11.7137
2026-06-15 16:31:22.171,Chong,right,5.650,339,,,,,,,-0.2181,-0.6575,9.1753,4.8583,4.8583,11.7712
2026-06-15 16:31:22.201,Chong,right,5.683,341,,,,,,,-0.2587,-0.6511,9.1677,4.8748,4.8748,11.7666
2026-06-15 16:31:22.232,Chong,right,5.700,342,,,,,,,-0.2716,-0.6499,9.1639,4.8572,4.8572,11.8003
2026-06-15 16:31:22.263,Chong,right,5.733,344,,,,,,,-0.2438,-0.6378,9.1595,4.7942,4.7942,11.6709
2026-06-15 16:31:22.293,Chong,right,5.767,346,,,,,,,-0.2313,-0.6559,9.1449,4.7843,4.7843,11.5258
2026-06-15 16:31:22.326,Chong,right,5.800,348,,,,,,,-0.2136,-0.6673,9.1361,4.7845,4.7845,11.5349
2026-06-15 16:31:22.356,Chong,right,5.833,350,,,,,,,-0.2131,-0.6707,9.1373,4.8091,4.8091,11.5722
2026-06-15 16:31:22.387,Chong,right,5.867,352,,,,,,,-0.2153,-0.6790,9.1482,4.8449,4.8449,11.6876
2026-06-15 16:31:22.417,Chong,right,5.900,354,,,,,,,-0.2420,-0.6840,9.1499,4.8861,4.8861,11.7548
2026-06-15 16:31:22.448,Chong,right,5.917,355,,,,,,,-0.2637,-0.6749,9.1402,4.8929,4.8929,11.7686
2026-06-15 16:31:22.478,Chong,right,5.950,357,,,,,,,-0.2587,-0.6725,9.1418,4.8716,4.8716,11.8423
2026-06-15 16:31:22.509,Chong,right,5.983,359,,,,,,,-0.2990,-0.6845,9.1418,4.8736,4.8736,11.7710
2026-06-15 16:31:22.539,Chong,right,6.017,361,,,,,,,-0.3294,-0.7064,9.1310,4.9560,4.9560,11.8678
2026-06-15 16:31:22.570,Chong,right,6.050,363,,,,,,,-0.3371,-0.6950,9.1218,4.9768,4.9768,11.9068
2026-06-15 16:31:22.601,Chong,right,6.083,365,,,,,,,-0.3346,-0.6765,9.1083,4.9871,4.9871,11.7785
2026-06-15 16:31:22.631,Chong,right,6.100,366,,,,,,,-0.3092,-0.6616,9.1074,4.9297,4.9297,11.7010
2026-06-15 16:31:22.662,Chong,right,6.133,368,,,,,,,-0.2802,-0.6317,9.1122,4.8507,4.8507,11.6298
2026-06-15 16:31:22.692,Chong,right,6.167,370,,,,,,,-0.2539,-0.6364,9.1198,4.8101,4.8101,11.5531
2026-06-15 16:31:22.723,Chong,right,6.200,372,,,,,,,-0.2526,-0.6602,9.1026,4.8340,4.8340,11.3710
2026-06-15 16:31:22.754,Chong,right,6.233,374,,,,,,,-0.2601,-0.6681,9.0698,4.9339,4.9339,11.6160
2026-06-15 16:31:22.785,Chong,right,6.267,376,,,,,,,-0.2652,-0.6723,9.0586,4.9719,4.9719,11.7276
2026-06-15 16:31:22.815,Chong,right,6.283,377,,,,,,,-0.3401,-0.6665,9.0396,5.0164,5.0164,11.8370
2026-06-15 16:31:22.845,Chong,right,6.317,379,,,,,,,-0.3299,-0.6673,9.0324,4.9668,4.9668,11.8374
