subject,method,strip_width,cache_path,baseline_path,rate,n_samples,valid_frac,r_dot_x,r_dot_y,r_trk_x,r_trk_y,rms_x,rms_y,prec_x,prec_y,j30,raw_jump_ge3_frac,raw_step_p99_px,raw_step_p999_px,raw_speed_p999_px_s,raw_speed_p999_arcmin_s,baseline_valid_frac,delta_valid_frac,baseline_r_dot_x,delta_r_dot_x,baseline_prec_x,delta_prec_x,baseline_j30,delta_j30,baseline_raw_jump_ge3_frac,delta_raw_jump_ge3_frac,baseline_raw_speed_p999_px_s,delta_raw_speed_p999_px_s
Ashton3,strip_s64,64,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/strip_ladder_s64_d0p5.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,223.23688969258592,108.0,0.8240740740740741,9.12861092828652e-18,nan,0.6189642936268629,0.13824235952019567,3.913605832123992e-15,0.0,0.31995898998720024,0.40492745685479264,0.0,0.0,1.0,1.0,223.23688969258592,106.30328080599328,0.99308142629058,-0.16900735221650598,nan,nan,0.7640312075566935,-0.4440722175694933,0.0,0.0,0.06043068640646029,-0.06043068640646029,689382.531797077,-689159.2949073844
Ashton3,strip_s32,32,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/strip_ladder_s32_d0p5.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,465.07685352622065,225.0,0.7777777777777778,1.3360899317197879e-16,nan,0.6652409025682291,0.10567927296304457,7.461907033647607e-15,0.0,0.4260562996782836,0.4843867745194186,0.0,0.0,2.0,2.0,930.1537070524413,442.9303366916387,0.99308142629058,-0.21530364851280226,nan,nan,0.7640312075566935,-0.3379749078784099,0.0,0.0,0.06043068640646029,-0.06043068640646029,689382.531797077,-688452.3780900246
Ashton3,strip_s16,16,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/strip_ladder_s16_d0p5.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,930.1537070524413,450.0,0.7666666666666667,7.98013261360138e-17,nan,0.4797390025415671,0.09270703174716707,3.049328841686437e-14,0.0,0.5878912579186636,0.5134722623456595,1.7763568394002505e-14,0.06181818181818182,6.0,15.726000000000056,14627.597197106745,6965.522474812735,0.99308142629058,-0.22641475962391333,nan,nan,0.7640312075566935,-0.17613994963802992,0.0,1.7763568394002505e-14,0.06043068640646029,0.0013874954117215274,689382.531797077,-674754.9345999704
Ashton3,strip_s15,15,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/strip_ladder_s15_d0p5.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,985.9629294755878,477.0,0.7756813417190775,6.091168467756473e-17,nan,0.6163816582209967,0.14917188333443257,1.8784671385863005e-14,0.0,0.546913963056129,0.5248036322961847,1.4210854715202004e-14,0.08053691275167785,11.0,12.0,11831.555153707053,5634.073882717644,0.99308142629058,-0.2174000845715025,nan,nan,0.7640312075566935,-0.21711724450056447,0.0,1.4210854715202004e-14,0.06043068640646029,0.020106226345217554,689382.531797077,-677550.97664337
Ashton3,strip_s8,8,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/strip_ladder_s8_d0p5.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,1878.9104882459314,909.0,0.7612761276127613,5.325791057391751e-17,nan,0.34758871196327656,0.10674171982734755,5.948507669517343e-15,0.0,1.066927931063974,0.7171463547155692,3.552713678800501e-15,0.12244897959183673,21.0,24.826000000000022,46645.831781193534,22212.300848187395,0.99308142629058,-0.23180529867781874,nan,nan,0.7640312075566935,0.3028967235072806,0.0,3.552713678800501e-15,0.06043068640646029,0.06201829318537644,689382.531797077,-642736.7000158835
Ashton3,strip_s4,4,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/strip_ladder_s4_d0p5.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,3757.820976491863,1818.0,0.7816281628162817,4.698671346563255e-17,nan,0.39473034256981926,0.11587283085699103,3.988512542440566e-14,0.0,1.2428702703201278,0.7022103289889038,1.4210854715202004e-14,0.15123456790123457,26.0,37.0,139039.3761301989,66209.22672866615,0.99308142629058,-0.21145326347429838,nan,nan,0.7640312075566935,0.47883906276343424,0.0,1.4210854715202004e-14,0.06043068640646029,0.09080388149477428,689382.531797077,-550343.1556668781
Ashton3,strip_s2,2,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/strip_ladder_s2_d0p5.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,7515.641952983726,3636.0,0.8140814081408141,3.877679417113007e-17,nan,0.29722599640038433,0.09697670700096876,1.0676528871685573e-14,0.0,1.6342884066867238,0.7055011055217704,1.4210854715202004e-14,0.19010323958704164,27.0,49.96000000000231,375481.4719710843,178800.70093861155,0.99308142629058,-0.17900001814976596,nan,nan,0.7640312075566935,0.8702571991300303,0.0,1.4210854715202004e-14,0.06043068640646029,0.12967255318058135,689382.531797077,-313901.05982599274
Ashton3,strip_s1,1,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/strip_ladder_s1_d0p5.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,15031.283905967452,7272.0,0.8589108910891089,7.61441067836914e-17,nan,0.25128625680800293,0.24824396437523036,1.41092453725466e-14,0.0,1.6075406354475696,1.0925669030290934,7.105427357601002e-15,0.2380557398805574,36.72999999999956,63.973000000000866,961596.3253164688,457903.01205546135,0.99308142629058,-0.13417053520147115,nan,nan,0.7640312075566935,0.8435094278908761,0.0,7.105427357601002e-15,0.06043068640646029,0.1776250534740971,689382.531797077,272213.7935193918
