t_s,attention,confidence
0.7186769901837075,0.42222558679665456,0.5559523809523809
0.7286769901837075,0.42187737821812615,0.5582539682539683
0.7386769901837075,0.42173711355555943,0.5524007936507938
0.7486769901837075,0.42168413387082865,0.5479563492063492
0.7586769901837074,0.4214777747713152,0.5471230158730158
0.7686769901837074,0.42120351685547713,0.5533730158730156
0.7786769901837074,0.41776293899598976,0.5576785714285712
0.7886769901837074,0.41282891109822134,0.5629365079365075
0.7986769901837074,0.4122884051060168,0.5615476190476191
0.8086769901837074,0.40966674152918003,0.556547619047619
0.8186769901837074,0.39938659480080435,0.5551587301587301
0.8286769901837074,0.3993734217897713,0.5530753968253967
0.8386769901837074,0.3982389149402438,0.5591468253968253
0.8486769901837073,0.3883680400609521,0.5632341269841269
0.8586769901837074,0.3880850409343404,0.5671230158730157
0.8686769901837074,0.3878021802248031,0.5653769841269842
0.8786769901837074,0.38771895483045193,0.5632936507936507
0.8886769901837074,0.38778071837413947,0.5691468253968252
0.8986769901837074,0.3798629054147153,0.5702976190476189
0.9086769901837074,0.3797980754055428,0.5783531746031745
0.9186769901837073,0.3790880039943766,0.5850198412698411
0.9286769901837073,0.3746428268324701,0.5905753968253966
0.9386769901837073,0.3710410375931635,0.5909920634920636
0.9486769901837073,0.3708737854156587,0.5902579365079365
0.9586769901837073,0.37085925497941297,0.5959523809523809
0.9686769901837073,0.3708819175885404,0.5968253968253968
0.9786769901837074,0.37179653926782635,0.6054365079365077
0.9886769901837074,0.37183979819743274,0.6112698412698412
0.9986769901837074,0.3719481590220354,0.6163293650793649
1.0086769901837074,0.37216606875615366,0.6181349206349206
1.0186769901837074,0.3724133026893408,0.6185515873015872
1.0286769901837074,0.37247580363616345,0.6229166666666667
1.0386769901837072,0.37351814295328417,0.6234722222222222
1.0486769901837072,0.3755652034212252,0.6326388888888886
1.0586769901837072,0.375842355112701,0.6376388888888889
1.0686769901837072,0.3761289856533717,0.6444444444444442
1.0786769901837072,0.3766958917003384,0.6444444444444445
1.0886769901837072,0.3770709955800835,0.6455555555555555
1.0986769901837072,0.38501417380592456,0.6479166666666668
1.1086769901837072,0.3855825575165616,0.6499999999999999
1.1186769901837073,0.39439142823940254,0.6590277777777778
1.1286769901837073,0.3862760148784206,0.6647023809523809
1.1386769901837073,0.3862336619585642,0.670813492063492
1.1486769901837073,0.385195382922687,0.668730158730159
1.1586769901837073,0.3789673401197604,0.6659325396825395
1.1686769901837073,0.38568638335389893,0.6660714285714285
1.1786769901837073,0.3875341675150469,0.6688888888888888
1.1886769901837073,0.3965174682378451,0.6732539682539682
1.1986769901837073,0.3982335153985658,0.6779761904761902
1.2086769901837071,0.3973701968898515,0.6819444444444444
1.2186769901837071,0.388882899946491,0.6736111111111115
1.2286769901837071,0.3889312396985926,0.6677976190476193
1.2386769901837071,0.38818527747783554,0.6616468253968254
1.2486769901837071,0.3797845122165553,0.6656746031746031
1.2586769901837072,0.38673798649604363,0.6676785714285712
1.2686769901837072,0.3866158020545334,0.6706349206349205
1.2786769901837072,0.3952731914540818,0.6664682539682543
1.2886769901837072,0.3962338565991073,0.6568849206349209
1.2986769901837072,0.4042840999553137,0.6538293650793653
1.3086769901837072,0.40447342536497427,0.6484325396825396
1.3186769901837072,0.40776492959146904,0.6537698412698412
1.3286769901837072,0.4162369542785136,0.6537698412698413
1.3386769901837072,0.41453461587619533,0.6526587301587302
1.3486769901837072,0.41246782263858306,0.6482142857142859
1.358676990183707,0.4059434572002082,0.6391865079365082
1.368676990183707,0.4040020243576287,0.6344246031746034
1.378676990183707,0.40154133620192967,0.6316468253968249
1.388676990183707,0.4006825224081242,0.6378968253968254
1.398676990183707,0.39245652389857927,0.6369642857142856
1.408676990183707,0.3901025266466501,0.634186507936508
1.418676990183707,0.387941264318382,0.6264880952380955
1.428676990183707,0.3798546986564608,0.6173214285714286
1.438676990183707,0.37987799687213614,0.612043650793651
1.448676990183707,0.379331477316546,0.6122420634920631
1.4586769901837071,0.3744300660331894,0.6173809523809523
1.4686769901837071,0.3702630372639664,0.6195436507936505
1.4786769901837071,0.3624154334329766,0.6173412698412699
1.4886769901837071,0.35585575184815416,0.6081746031746034
1.4986769901837071,0.3550928721756363,0.5988690476190476
1.5086769901837072,0.3514375788442156,0.5927579365079365
1.5186769901837072,0.34312179887890065,0.5927579365079363
1.528676990183707,0.342110505139163,0.5954563492063492
1.538676990183707,0.3341033551013052,0.5905952380952384
1.548676990183707,0.33233195908138485,0.5859523809523813
1.558676990183707,0.3322569696014273,0.5770634920634926
1.568676990183707,0.3304970886727957,0.5705357142857145
1.578676990183707,0.3250069458562604,0.562559523809524
1.588676990183707,0.32089384209463073,0.5653373015873012
1.598676990183707,0.32852784166060817,0.5650000000000003
1.608676990183707,0.32831166464598377,0.5594841269841272
1.618676990183707,0.32830973956022796,0.5547619047619051
1.628676990183707,0.32838368338683127,0.5447619047619051
1.638676990183707,0.33427321568190277,0.5389285714285715
1.648676990183707,0.3341298158759481,0.5303174603174604
1.658676990183707,0.32867507254592265,0.5329563492063493
1.668676990183707,0.3288988190051318,0.5318452380952383
1.6786769901837069,0.3289147622810898,0.5272023809523813
1.6886769901837069,0.3287885914226036,0.5221825396825401
1.6986769901837069,0.32855673809218516,0.5209325396825397
1.708676990183707,0.32833115326589907,0.5228968253968255
1.718676990183707,0.3281053288304501,0.5212301587301588
1.728676990183707,0.32078476556941865,0.5284523809523805
1.738676990183707,0.32075627775323157,0.5361904761904759
1.748676990183707,0.3197932321899494,0.5435515873015868
1.758676990183707,0.3113737980206748,0.5473611111111112
1.768676990183707,0.311345532348978,0.5471230158730159
1.778676990183707,0.3142569721594682,0.5519841269841271
1.788676990183707,0.31853459973719356,0.5519841269841271
1.798676990183707,0.3186850217018985,0.5611507936507935
1.808676990183707,0.3197683707882079,0.5672619047619049
1.818676990183707,0.32826866400529914,0.5735119047619044
1.828676990183707,0.3283856787404839,0.576011904761905
1.838676990183707,0.3289699731111228,0.5770238095238095
1.8486769901837068,0.3374607033735545,0.5822420634920636
1.8586769901837068,0.3376119531431179,0.5830753968253968
1.8686769901837068,0.33768536740864824,0.5919642857142852
1.8786769901837068,0.3347480285531006,0.5940476190476193
1.8886769901837068,0.33040163807518885,0.5940476190476193
1.8986769901837068,0.33732454005472096,0.5919642857142858
1.9086769901837068,0.329303937609775,0.5927976190476191
1.9186769901837069,0.3295834659174911,0.5940476190476193
1.9286769901837069,0.3318630227123064,0.5940476190476193
1.9386769901837069,0.3338425409938214,0.5990476190476187
1.9486769901837069,0.33198414455554026,0.6001984126984128
1.958676990183707,0.32568379277201615,0.6001984126984128
1.968676990183707,0.3256802616992349,0.5981150793650795
1.978676990183707,0.3246874906159056,0.596170634920635
1.988676990183707,0.32346417029308555,0.5953373015873016
1.9986769901837067,0.323282938901848,0.5953373015873016
2.008676990183707,0.32293504872556533,0.5922817460317459
2.0186769901837067,0.3222292837986573,0.5925595238095237
2.028676990183707,0.32170373447955186,0.592281746031746
2.0386769901837067,0.32133161823536416,0.5911706349206349
2.048676990183707,0.32126227972258314,0.5906150793650793
2.0586769901837068,0.3211893698180421,0.5911706349206349
2.068676990183707,0.32115597324834894,0.5911706349206349
2.0786769901837068,0.3211355266410184,0.5904761904761905
2.0886769901837066,0.32111787826223553,0.5904761904761905
2.098676990183707,0.3210957264562798,0.590357142857143
2.1086769901837066,0.32108549127369673,0.5898809523809524
2.118676990183707,0.32109402205786497,0.5884920634920635
2.1286769901837066,0.32848311617424947,0.5884920634920635
2.138676990183707,0.32864305342855304,0.5879365079365081
2.1486769901837066,0.3300963420636223,0.5889087301587298
2.158676990183707,0.32871997140281944,0.5937896825396826
2.1686769901837066,0.32930544676603213,0.5943452380952385
2.178676990183707,0.3287523929623198,0.5938690476190479
2.1886769901837066,0.32060076592829456,0.5964880952380952
2.198676990183707,0.3204789686519529,0.5966269841269842
2.2086769901837067,0.3209758142244669,0.5952579365079369
2.218676990183707,0.32137973596080593,0.6019841269841267
2.2286769901837067,0.3214048979900051,0.6119841269841266
2.2386769901837065,0.321691126636986,0.6186507936507938
2.2486769901837067,0.32933835689594254,0.6193452380952377
2.2586769901837065,0.32986327260825293,0.625952380952381
2.2686769901837067,0.32999259755848737,0.6310515873015873
2.2786769901837065,0.3300469313968166,0.6403571428571424
2.2886769901837067,0.33003458161733895,0.6503571428571426
2.2986769901837065,0.3300688924108108,0.6602182539682536
2.3086769901837068,0.3302070485193831,0.664384920634921
2.3186769901837065,0.33024174761629366,0.6664682539682539
2.3286769901837068,0.33077698735095545,0.6746626984126988
2.3386769901837066,0.3315956551450571,0.6829960317460316
2.348676990183707,0.3333851877276046,0.6921626984126986
2.3586769901837066,0.33944481892104383,0.7016071428571428
2.368676990183707,0.34055542645057085,0.711011904761905
2.3786769901837066,0.3420437033937346,0.7130952380952387
2.388676990183707,0.3426113012367515,0.7151785714285717
2.3986769901837066,0.3502826814545711,0.7206944444444446
2.4086769901837064,0.35179751165473505,0.7295833333333331
2.4186769901837066,0.3533678687256298,0.738888888888889
2.4286769901837064,0.36124330502466967,0.7488888888888888
2.4386769901837066,0.36135532168018847,0.7565277777777781
2.4486769901837064,0.36157511580844276,0.7574404761904768
2.4586769901837067,0.3662516422144256,0.7598015873015875
2.4686769901837065,0.3702224720693977,0.760912698412699
2.4786769901837067,0.37820268725098527,0.7679761904761906
2.4886769901837065,0.3853384041798848,0.7750595238095237
2.4986769901837067,0.38606719082645036,0.785059523809524
2.5086769901837065,0.3905306054113085,0.7900595238095245
2.5186769901837067,0.400252770815452,0.7883928571428579
2.5286769901837065,0.40312136236702406,0.7905753968253969
2.5386769901837067,0.41468840212193064,0.8001587301587303
2.5486769901837065,0.41840524955505964,0.8080555555555561
2.5586769901837068,0.39150613872402434,0.8145039682539685
2.5686769901837065,0.32222531480253735,0.8245039682539681
2.5786769901837063,0.26527156952825454,0.8257539682539695
2.5886769901837066,0.22812699899124103,0.8214484126984136
2.5986769901837063,0.22730901706028578,0.8251984126984127
2.6086769901837066,0.22749314227883663,0.8346428571428571
2.6186769901837064,0.22774593468138288,0.842559523809524
2.6286769901837066,0.22186772500870458,0.8497817460317459
2.6386769901837064,0.22043737326475554,0.8592261904761903
2.6486769901837066,0.2145372356038535,0.8622817460317472
2.6586769901837064,0.21928794324988785,0.8578174603174612
2.6686769901837066,0.21916357494628697,0.8596230158730164
2.6786769901837064,0.2196364708201269,0.8689285714285715
2.6886769901837066,0.22513788087047581,0.8744444444444454
2.6986769901837064,0.23136886239293308,0.8750000000000008
2.7086769901837067,0.23829530430409407,0.875535714285715
2.7186769901837065,0.25217949598681483,0.8717261904761923
2.7286769901837062,0.2736880450646092,0.8617261904761923
2.7386769901837065,0.28864139688790347,0.85232142857143
2.7486769901837063,0.30440599061416024,0.8514880952380961
2.7586769901837065,0.3287316308505439,0.8467063492063504
2.7686769901837063,0.34209815721144743,0.8452380952380961
2.7786769901837065,0.35904011000060115,0.8389880952380966
2.7886769901837063,0.37722155445257666,0.8294047619047636
2.7986769901837065,0.39343170481373607,0.8194047619047634
2.8086769901837063,0.398904353671887,0.811765873015874
2.8186769901837065,0.40301602055606967,0.8112103174603181
2.8286769901837063,0.40739830893095014,0.8059325396825402
2.8386769901837066,0.40928082637172936,0.8057936507936515
2.8486769901837063,0.41029592626094774,0.7978174603174616
2.8586769901837066,0.41197762421162404,0.789484126984128
2.8686769901837064,0.41486654979768367,0.7803571428571441
2.878676990183706,0.42178112147485086,0.7748015873015877
2.8886769901837064,0.4302179724136972,0.7748015873015877
2.898676990183706,0.43409600654108454,0.7713293650793654
2.9086769901837064,0.4450881842787101,0.7700793650793658
2.918676990183706,0.4459106183120538,0.7636904761904771
2.9286769901837064,0.44752417511144055,0.7564682539682551
2.938676990183706,0.4494654705642007,0.7475793650793662
2.9486769901837064,0.45338823437592746,0.7423611111111116
2.9586769901837062,0.46155438925287295,0.7398611111111124
2.9686769901837065,0.46211412601300206,0.7368055555555559
2.9786769901837062,0.4664435790704853,0.7369444444444451
2.9886769901837065,0.47188619028696743,0.7309722222222228
2.9986769901837063,0.47324911752298787,0.7245634920634931
3.0086769901837065,0.4753133974473674,0.7199801587301593
3.0186769901837063,0.4789405999137477,0.7184523809523813
3.0286769901837065,0.48127552536600865,0.7158730158730167
3.0386769901837063,0.4830745271807551,0.7137896825396829
3.048676990183706,0.4834320330348726,0.7120436507936516
3.0586769901837063,0.4833181064543263,0.7068650793650804
3.068676990183706,0.4829567235648656,0.7015873015873029
3.0786769901837063,0.4826400470596659,0.6967460317460324
3.088676990183706,0.48232227324286225,0.6963293650793657
3.0986769901837063,0.4820431320177063,0.6939484126984136
3.108676990183706,0.4817686872197348,0.692757936507937
3.1186769901837064,0.481455758235823,0.6913690476190486
3.128676990183706,0.4728995938500942,0.6848412698412714
3.1386769901837064,0.4727491522150665,0.6753968253968264
3.148676990183706,0.4745035208538608,0.6726190476190481
3.1586769901837064,0.48464785755391293,0.6685714285714295
3.168676990183706,0.48358638940957305,0.6639880952380957
3.1786769901837064,0.48644781587575836,0.6647023809523811
3.188676990183706,0.49439752963190847,0.6643849206349219
3.1986769901837064,0.49550760281308476,0.6609126984126988
3.2086769901837062,0.4967295657211993,0.6626984126984126
3.218676990183706,0.506207183055293,0.6645833333333339
3.2286769901837062,0.5071550364431984,0.6645833333333339
3.238676990183706,0.5079443409976782,0.6651388888888892
3.2486769901837063,0.5084208531913644,0.665416666666667
3.258676990183706,0.5087971156877038,0.6655555555555561
3.2686769901837063,0.5083660509321866,0.6652777777777782
3.278676990183706,0.507027590966728,0.6659722222222226
3.2886769901837063,0.5057415832147333,0.6659722222222226
3.298676990183706,0.5051942322933203,0.6661111111111114
3.3086769901837063,0.5053197119606224,0.668055555555556
3.318676990183706,0.5053153175029536,0.6687500000000003
3.3286769901837063,0.5055109307184957,0.668055555555556
3.338676990183706,0.5061765338986789,0.668055555555556
3.3486769901837063,0.5067126563700972,0.6687500000000004
3.358676990183706,0.5070480914547597,0.6687500000000004
3.368676990183706,0.5069256779861727,0.6693452380952382
3.378676990183706,0.5065618087663041,0.6714285714285718
3.388676990183706,0.506023337897171,0.6726785714285716
3.398676990183706,0.49701997344082416,0.6721230158730161
3.408676990183706,0.49625781332729857,0.6721230158730161
3.418676990183706,0.4949155362183971,0.6728174603174606
3.428676990183706,0.49464427829958824,0.6728174603174606
3.438676990183706,0.4947906765759344,0.6751785714285712
3.448676990183706,0.4958123251224389,0.6762896825396827
3.4586769901837062,0.49540378201925866,0.6787896825396825
3.468676990183706,0.4945756078870474,0.6769841269841271
3.4786769901837062,0.4936651454562563,0.6775396825396824
3.488676990183706,0.49316851050540195,0.6804563492063493
3.4986769901837063,0.493467451496925,0.6804563492063493
3.508676990183706,0.494539032280189,0.6850396825396816
3.518676990183706,0.49426271873582356,0.688095238095238
3.528676990183706,0.49312412944612233,0.6926587301587301
3.538676990183706,0.49227218706534404,0.687936507936509
3.548676990183706,0.49295685068508927,0.6800396825396827
3.558676990183706,0.4939518450324864,0.6735912698412709
3.568676990183706,0.4930639944695174,0.6635912698412707
3.578676990183706,0.4883229690488232,0.6622023809523809
3.588676990183706,0.47938856682658837,0.657757936507937
3.598676990183706,0.4688572945043853,0.6576190476190483
3.608676990183706,0.45407859285543695,0.6492857142857151
3.618676990183706,0.4523771430008883,0.6413690476190481
3.628676990183706,0.455581938368264,0.6350992063492067
3.638676990183706,0.45364743830254484,0.6345833333333333
3.648676990183706,0.46220033287887236,0.6316666666666669
3.658676990183706,0.4609330351600434,0.6287698412698413
3.668676990183706,0.4593499959189781,0.6266865079365084
3.678676990183706,0.45661333947811583,0.6173809523809533
3.6886769901837058,0.4519121948464249,0.6113095238095237
3.698676990183706,0.4404916745171168,0.6043650793650793
3.708676990183706,0.4404749917090201,0.6043650793650793
3.718676990183706,0.4387028096484362,0.6015873015873016
3.728676990183706,0.43812581317548155,0.6015873015873016
3.738676990183706,0.44054257625171844,0.6015873015873016
3.748676990183706,0.44256891309430435,0.5924206349206361
3.758676990183706,0.4435688982888366,0.5875595238095241
3.768676990183706,0.43658740935317686,0.5834325396825396
3.778676990183706,0.43737007062771954,0.5882936507936508
3.788676990183706,0.43551192004370276,0.5882936507936508
3.798676990183706,0.4258575413122455,0.5882936507936508
3.808676990183706,0.42592546334994746,0.5859325396825406
3.818676990183706,0.4238660785256159,0.5764880952380963
3.828676990183706,0.4205794265636803,0.5727380952380964
3.838676990183706,0.4114765537166533,0.5687103174603174
3.848676990183706,0.4110024304393482,0.5737698412698417
3.8586769901837057,0.40792577092954374,0.5721031746031751
3.868676990183706,0.39806676710876465,0.5712301587301591
3.8786769901837057,0.39747589449102044,0.5667857142857158
3.888676990183706,0.3964785899149526,0.5567857142857157
3.8986769901837057,0.3932255648518837,0.5524801587301601
3.908676990183706,0.38591873855386943,0.5509523809523806
3.9186769901837057,0.3853642069881093,0.5531746031746039
3.928676990183706,0.3849961911633496,0.5503968253968257
3.9386769901837058,0.38507898810984614,0.5492857142857149
3.948676990183706,0.3851436880300569,0.5445039682539693
3.958676990183706,0.38468866626915144,0.5370039682539685
3.968676990183706,0.3839939846553464,0.5321428571428582
3.978676990183706,0.37568727400558355,0.5325595238095233
3.988676990183706,0.3740129333045968,0.5318650793650802
3.998676990183706,0.3725040670190282,0.5282738095238099
4.008676990183706,0.3644327835645535,0.5270238095238103
4.018676990183706,0.3648725861624028,0.5185515873015886
4.028676990183706,0.3640212159231049,0.5114087301587306
4.038676990183705,0.36208446545548983,0.5046031746031768
4.048676990183706,0.35354531241466247,0.5035714285714291
4.058676990183706,0.3535006812536208,0.49986111111111187
4.068676990183706,0.35304522949298217,0.49513888888888946
4.078676990183705,0.3520088485419832,0.4918650793650809
4.088676990183706,0.35109014835572144,0.4897817460317464
4.098676990183706,0.3506070675167913,0.49228174603174596
4.108676990183706,0.351956732525796,0.49394841269841305
4.1186769901837055,0.3533544887127354,0.49742063492063415
4.128676990183706,0.3623327887027198,0.5039484126984126
4.138676990183706,0.3628814515397305,0.5139484126984121
4.148676990183706,0.36335321639526846,0.51811507936508
4.1586769901837055,0.3633142788349789,0.5216071428571424
4.168676990183705,0.35796939890903445,0.5275793650793652
4.178676990183706,0.35163608679660757,0.5275793650793655
4.188676990183706,0.3460340571320945,0.5309126984126978
4.1986769901837055,0.3441847917560255,0.53452380952381
4.208676990183705,0.3428281997356666,0.53452380952381
4.218676990183706,0.3414758906415486,0.5338293650793656
4.228676990183706,0.3406478885312909,0.5338293650793655
4.238676990183706,0.33988719133357803,0.5338293650793655
4.248676990183705,0.3391292991500067,0.5338293650793655
4.258676990183706,0.33876844603972933,0.534246031746032
4.268676990183706,0.3384773886819583,0.53452380952381
4.278676990183706,0.3381979770483163,0.53452380952381
4.288676990183705,0.33777589551400267,0.5339682539682545
4.298676990183706,0.3371977699623597,0.5338293650793655
4.308676990183706,0.3365482061769711,0.5338293650793655
4.318676990183706,0.3363728439785259,0.5338293650793655
4.328676990183705,0.33644764849304665,0.53452380952381
4.338676990183705,0.33656228085296697,0.53452380952381
4.348676990183706,0.3368126093813941,0.53452380952381
4.358676990183706,0.3371098083696046,0.5338293650793655
4.3686769901837055,0.3375041244006169,0.5338293650793655
4.378676990183705,0.33828549455708357,0.5338293650793655
4.388676990183706,0.3392583498809072,0.5338293650793655
4.398676990183706,0.3476435625015584,0.53452380952381
4.4086769901837055,0.3483476972375931,0.53452380952381
4.418676990183705,0.34905873401191473,0.53452380952381
4.428676990183706,0.3497882416472681,0.5339285714285719
4.438676990183706,0.350255326114248,0.5339285714285719
4.4486769901837055,0.3503952659877691,0.5339285714285719
4.458676990183705,0.3504725597369094,0.5339285714285719
4.468676990183706,0.3506331351704176,0.5360119047619052
4.478676990183706,0.3509104690119771,0.5360119047619052
4.488676990183706,0.351334427643055,0.5360119047619052
4.498676990183705,0.3507294347036631,0.5353174603174609
4.508676990183705,0.3483824423969379,0.5353174603174609
4.518676990183706,0.34606782354217097,0.5353174603174609
4.528676990183706,0.34416391788053013,0.5355952380952383
4.538676990183705,0.34322525230780726,0.5407341269841265
4.548676990183705,0.34218302745100077,0.5507341269841258
4.558676990183706,0.3414841890406185,0.5607341269841265
4.568676990183706,0.3417338233147145,0.5707341269841266
4.578676990183705,0.3420980163001219,0.5800396825396816
4.588676990183705,0.3437050010012605,0.5900396825396813
4.598676990183706,0.3472664774579431,0.5955952380952382
4.608676990183706,0.35741526125316786,0.6044841269841262
4.6186769901837055,0.3571378150417356,0.6144841269841266
4.628676990183705,0.3562723706130236,0.6221428571428582
4.638676990183706,0.3472341263751149,0.6136309523809539
4.648676990183706,0.34459032142321694,0.6169642857142855
4.6586769901837055,0.347340838941542,0.6264087301587296
4.668676990183705,0.3537098162663583,0.6322420634920641
4.678676990183705,0.35787571651211625,0.6394642857142849
4.688676990183706,0.3592019290109047,0.6437500000000006
4.6986769901837055,0.3660078217821849,0.6422222222222245
4.708676990183705,0.3610321980632277,0.6329365079365095
4.718676990183705,0.36497545267096226,0.6317460317460324
4.728676990183706,0.3680673408558876,0.6389682539682537
4.738676990183706,0.37134053854361315,0.6442460317460323
4.748676990183705,0.3736259360984215,0.649801587301588
4.758676990183705,0.37058105034715955,0.649801587301588
4.768676990183706,0.37601764145642447,0.6456349206349221
4.778676990183706,0.3748269335893043,0.6370238095238104
4.788676990183705,0.36806231536322165,0.6366071428571435
4.798676990183705,0.375102992102719,0.6450396825396819
4.808676990183705,0.3729420121327912,0.6485119047619055
4.818676990183706,0.36457812572268933,0.6485119047619055
4.828676990183705,0.3690760517969874,0.6485119047619055
4.838676990183705,0.38207734408797783,0.6430952380952406
4.848676990183705,0.38589005705141116,0.6360119047619055
4.858676990183706,0.3851738222587121,0.6372619047619049
4.8686769901837055,0.39463915685436585,0.6464285714285712
4.878676990183705,0.39609861517865264,0.6488095238095245
4.888676990183705,0.39761500049449006,0.6488095238095245
4.898676990183706,0.39370167698867203,0.6486706349206358
4.9086769901837055,0.401182391684756,0.6414484126984148
4.918676990183705,0.4017987973393962,0.6356150793650801
4.928676990183705,0.39427707576502397,0.6379761904761898
4.938676990183706,0.3927854584988221,0.6479761904761902
4.9486769901837055,0.3902219209405657,0.6488095238095245
4.958676990183705,0.38415205746290043,0.6488095238095245
4.968676990183705,0.38208815673513297,0.6488095238095245
4.978676990183705,0.3902644458692117,0.6401984126984153
4.988676990183706,0.3904044491069944,0.6376984126984134
4.998676990183705,0.3830020700502219,0.6413095238095229
5.008676990183705,0.3913535143872504,0.649226190476191
5.018676990183705,0.3286198077813553,0.6495039682539689
5.028676990183706,0.3497343994795193,0.6495039682539689
5.038676990183705,0.3854640594915681,0.6495039682539689
5.048676990183705,0.39869176747468954,0.6429761904761917
5.058676990183705,0.3951946440932046,0.6418650793650801
5.068676990183706,0.3758070535846572,0.6474206349206347
5.078676990183705,0.36623814289538004,0.6529761904761913
5.088676990183705,0.3654653428358842,0.6454761904761922
5.098676990183705,0.36907630540502384,0.6354761904761929
5.108676990183706,0.3732308807797168,0.6254761904761925
5.1186769901837055,0.37728883948193104,0.6154761904761921
5.128676990183705,0.3778871315345363,0.6054761904761926
5.138676990183705,0.36730710223939733,0.6023809523809531
5.148676990183705,0.3616805374691524,0.5968253968253989
5.1586769901837055,0.35475965869239906,0.5873809523809544
5.168676990183705,0.34916112373394254,0.5773809523809549
5.178676990183705,0.3459989862045709,0.5673809523809545
5.188676990183705,0.3462118691052215,0.5573809523809551
5.1986769901837055,0.3425470637880239,0.5477976190476203
5.208676990183705,0.33241613399010844,0.5461309523809531
5.218676990183705,0.3306996730852333,0.5396825396825418
5.228676990183705,0.3300152436729293,0.5296825396825421
5.238676990183706,0.32974285338477294,0.5196825396825414
5.248676990183705,0.32947605014449416,0.509682539682542
5.258676990183705,0.3286242943885003,0.4996825396825416
5.268676990183705,0.32094498570282964,0.4902777777777799
5.278676990183705,0.3236673642471123,0.4897222222222235
5.288676990183705,0.3256750782656033,0.48194444444444606
5.298676990183705,0.324658397703889,0.47208333333333563
5.308676990183705,0.32226219454181154,0.46208333333333584
5.318676990183705,0.3191446725859496,0.45208333333333584
5.328676990183705,0.3165074357134604,0.44208333333333544
5.338676990183705,0.3122162299655032,0.43430555555555667
5.348676990183705,0.32335858363639436,0.43347222222222404
5.358676990183705,0.3260440735119777,0.4252777777777803
