subject,method,strip_width,fps,frame_cols,nstrip,n_frames,cache_path,baseline_path,rate,n_samples,valid_frac,r_dot_x,r_dot_y,r_trk_x,r_trk_y,rms_x,rms_y,prec_x,prec_y,j30,raw_jump_ge3_frac,raw_step_p99_px,raw_step_p999_px,raw_speed_p999_px_s,raw_speed_p999_arcmin_s,baseline_valid_frac,delta_valid_frac,baseline_r_dot_x,delta_r_dot_x,baseline_prec_x,delta_prec_x,baseline_j30,delta_j30,baseline_raw_jump_ge3_frac,delta_raw_jump_ge3_frac,baseline_raw_speed_p999_px_s,delta_raw_speed_p999_px_s
Ashton3,strip_s64,64,18.603074141048825,808,12,94,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/strip_ladder_s64_d5.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,223.23688969258592,1116.0,0.953405017921147,0.9227717819746954,nan,0.29966620931343607,0.2841607937589673,7.483427837354327,0.0,4.815798388901882,0.7328609455171293,0.7162013064743533,0.09029779058597502,18.399999999999636,59.92000000000007,13376.354430379764,6369.692585895125,0.9784318160650372,-0.025026798143890194,0.9014367987656342,0.021334983209061242,3.938571557794939,0.8772268311069431,0.8648572085333406,-0.14865590205898727,0.023062314702225622,0.0672354758837494,705404.6510002308,-692028.296569851
Ashton3,strip_s32,32,18.603074141048825,808,25,94,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/strip_ladder_s32_d5.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,465.07685352622065,2325.0,0.9320430107526881,0.9003394883836114,nan,0.2609595156688083,0.05784890146027983,8.429252427693859,0.0,5.751799132661574,0.8830400085950394,0.8782889351852674,0.05536992840095466,9.0,57.06000000000404,26537.285262208028,12636.802505813346,0.9784318160650372,-0.04638880531234901,0.9014367987656342,-0.0010973103820227648,3.938571557794939,1.813227574866635,0.8648572085333406,0.013431726651926823,0.023062314702225622,0.03230761369872903,705404.6510002308,-678867.3657380227
Ashton3,strip_s16,16,18.603074141048825,808,50,94,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/strip_ladder_s16_d5.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,930.1537070524413,4650.0,0.9303225806451613,0.9042471439411967,nan,0.29709515656109214,0.15922066862997358,8.288907288705644,0.0,6.053238276901216,0.8783920004959407,1.037183957066758,0.057004830917874394,15.5,56.79150000000118,52824.82425406981,25154.678216223718,0.9784318160650372,-0.048109235419875884,0.9014367987656342,0.0028103451755624453,3.938571557794939,2.114666719106277,0.8648572085333406,0.17232674853341745,0.023062314702225622,0.03394251621564877,705404.6510002308,-652579.826746161
Ashton3,strip_s15,15,18.603074141048825,808,53,94,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/strip_ladder_s15_d5.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,985.9629294755878,4929.0,0.9293974437005478,0.8995883445282078,nan,0.29282962430284626,0.15690610554221618,8.474092313924007,0.0,6.0237654210375915,0.9029265573338168,1.2310774645387141,0.057025547445255474,16.0,56.702000000001135,55906.0700271259,26621.938108155187,0.9784318160650372,-0.049034372364489376,0.9014367987656342,-0.0018484542374264112,3.938571557794939,2.0851938632426523,0.8648572085333406,0.36622025600537356,0.023062314702225622,0.033963232743029856,705404.6510002308,-649498.5809731049
Ashton3,strip_s8,8,18.603074141048825,808,101,94,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/strip_ladder_s8_d5.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,1878.9104882459314,9393.0,0.9322900031938678,0.8898536828671433,nan,0.30869367217704574,0.00642224160055962,8.850768864189344,0.0,6.537031520514668,1.0356742754927677,1.296518104824913,0.07612415909359141,19.0,69.58400000000074,130742.10741410629,62258.14638766966,0.9784318160650372,-0.04614181287116936,0.9014367987656342,-0.011583115898490925,3.938571557794939,2.5984599627197285,0.8648572085333406,0.43166089629157245,0.023062314702225622,0.053061844391365784,705404.6510002308,-574662.5435861245
Ashton3,strip_s4,4,18.603074141048825,808,202,94,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/strip_ladder_s4_d5.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,3757.820976491863,18786.0,0.9364420312999042,0.8936073238589082,nan,0.32528035622851054,0.02034984106505733,8.691671859606076,0.0,6.699273312028913,1.1614936401504958,1.0915378416605677,0.08596603095472727,20.0,68.50000000000728,257410.73688971993,122576.5413760571,0.9784318160650372,-0.04198978476513293,0.9014367987656342,-0.00782947490672603,3.938571557794939,2.7607017542339736,0.8648572085333406,0.22668063312722708,0.023062314702225622,0.06290371625250164,705404.6510002308,-447993.91411051084
Ashton3,strip_s2,2,18.603074141048825,808,404,94,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/strip_ladder_s2_d5.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,7515.641952983726,37572.0,0.9452517832428404,0.8971560282374101,nan,0.3158074652363323,0.03493482335174399,8.536906376592361,0.0,6.798484223591599,1.2899944596179533,1.2073449220828039,0.08402211708373711,24.0,72.0,541126.2206148283,257679.15267372775,0.9784318160650372,-0.033180032822196726,0.9014367987656342,-0.004280770528224065,3.938571557794939,2.8599126657966596,0.8648572085333406,0.3424877135494633,0.023062314702225622,0.06095980238151148,705404.6510002308,-164278.43038540252
Ashton3,strip_s1,1,18.603074141048825,808,808,94,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/strip_ladder_s1_d5.npz,/Users/ashtonperlroth/Kodiak/gaze-model/cache/people_fov/Ashton3/m4_dpf_physics.npz,15031.283905967452,75144.0,0.9557250079846694,0.8892207780495353,nan,0.31843796000312335,0.07882688663702415,8.820528470977854,0.0,6.848523245754987,1.3779942926615787,1.227153202354863,0.09964887640449438,27.0,71.0,1067221.157323689,508200.55110651854,0.9784318160650372,-0.022706808080367735,0.9014367987656342,-0.012216020716098952,3.938571557794939,2.909951687960048,0.8648572085333406,0.36229599382152244,0.023062314702225622,0.07658656170226875,705404.6510002308,361816.50632345816
